Player 1,Player 1 - Deck Name,Player 2,Player 2 - Deck Name,Wins,Losses,Report Type,Date,Color 1,Color 2,Ink 1,Ink 2,Hardcore?,Field1,Season
Amber/Steel,Steelsong w/ Lantern,Amethyst/Steel,Midrange,4,3,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Midrange: Total Wins: 4 || Total Losses: 3 || Win Rate: 57.14%,Season 3
Amber/Steel,Steelsong w/ Lantern,Amethyst/Steel,Aggro,0,2,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Aggro: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Emerald/Amethyst,Control,1,2,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Purple - Control: Total Wins: 1 || Total Losses: 2 || Win Rate: 33.33%,Season 3
Amber/Steel,Steelsong w/ Lantern,Amber/Steel,Steelsong w/ Flutes,8,2,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 8 || Total Losses: 2 || Win Rate: 80.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Amber/Steel,Amber/Steel,6,3,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey: Total Wins: 6 || Total Losses: 3 || Win Rate: 66.67%,Season 3
Amber/Steel,Steelsong w/ Lantern,Emerald/Steel,Bucky Discard,2,0,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Grey - Bucky Discard: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Amethyst,Ruby/Amethyst,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Purple: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Emerald/Amethyst,Tempo,1,4,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Purple - Tempo: Total Wins: 1 || Total Losses: 4 || Win Rate: 20.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Amethyst,RP,11,4,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Purple - RP: Total Wins: 11 || Total Losses: 4 || Win Rate: 73.33%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Emerald,Ruby/Emerald,1,0,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Green: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Amethyst/Steel,Sapphire Fairy,2,0,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Blue Fairy: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Sapphire,Dime Control,4,5,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Blue - Dime Control: Total Wins: 4 || Total Losses: 5 || Win Rate: 44.44%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Amethyst,Aggro,0,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Purple - Aggro: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Sapphire/Steel,Wheel,4,8,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Blue/Grey - Wheel: Total Wins: 4 || Total Losses: 8 || Win Rate: 33.33%,Season 3
Amber/Steel,Steelsong w/ Lantern,Sapphire/Amethyst,Sapphire/Amethyst,0,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Blue/Purple: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Amber/Steel,Tiana,3,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Tiana: Total Wins: 3 || Total Losses: 1 || Win Rate: 75.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Ruby/Amber,Mufasa,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Orange - Mufasa: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Amber/Steel,Steelsong w/ Lantern,Emerald/Amber,Emerald/Amber,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Orange: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amber,Mufasa,1,3,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Red/Orange - Mufasa: Total Wins: 1 || Total Losses: 3 || Win Rate: 25.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Midrange,1,1,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Purple/Grey - Midrange: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Amber/Steel,1,0,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Orange/Grey: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Sapphire,Dime Control,4,4,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Red/Blue - Dime Control: Total Wins: 4 || Total Losses: 4 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Amber,Sapphire/Amber,1,0,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Blue/Orange: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amethyst,Ruby/Amethyst,1,0,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Red/Purple: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Steel,Bucky Discard,3,1,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Green/Grey - Bucky Discard: Total Wins: 3 || Total Losses: 1 || Win Rate: 75.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Steel,Wheel,5,2,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Blue/Grey - Wheel: Total Wins: 5 || Total Losses: 2 || Win Rate: 71.43%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Steel,Aggro Discard,2,4,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Green/Grey - Aggro Discard: Total Wins: 2 || Total Losses: 4 || Win Rate: 33.33%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amethyst,RP,2,6,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Red/Purple - RP: Total Wins: 2 || Total Losses: 6 || Win Rate: 25.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Amethyst,Tempo,1,1,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Green/Purple - Tempo: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Steelsong w/ Lantern,1,0,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Amethyst,Blurple,1,0,Both Top 100,2024-04-29,Blue,Purple,Sapphire,Amethyst,False,vs Blue/Purple - Blurple: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Steel,Wheel,Ruby/Amber,Mufasa,5,9,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Orange - Mufasa: Total Wins: 5 || Total Losses: 9 || Win Rate: 35.71%,Season 3
Sapphire/Steel,Wheel,Amethyst/Steel,Amethyst/Steel,2,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Purple/Grey: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Sapphire/Steel,Wheel,Amethyst/Steel,Midrange,12,15,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Purple/Grey - Midrange: Total Wins: 12 || Total Losses: 15 || Win Rate: 44.44%,Season 3
Sapphire/Steel,Wheel,Ruby/Sapphire,Dime Control,21,18,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Blue - Dime Control: Total Wins: 21 || Total Losses: 18 || Win Rate: 53.85%,Season 3
Sapphire/Steel,Wheel,Emerald/Steel,Aggro Discard,19,25,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Grey - Aggro Discard: Total Wins: 19 || Total Losses: 25 || Win Rate: 43.18%,Season 3
Sapphire/Steel,Wheel,Amber/Steel,Steelsong w/ Flutes,8,16,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 8 || Total Losses: 16 || Win Rate: 33.33%,Season 3
Sapphire/Steel,Wheel,Ruby/Amethyst,RP,32,59,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Purple - RP: Total Wins: 32 || Total Losses: 59 || Win Rate: 35.16%,Season 3
Sapphire/Steel,Wheel,Ruby/Amethyst,Ruby/Amethyst,0,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Purple: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Sapphire/Steel,Wheel,Amber/Steel,Amber/Steel,3,11,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Grey: Total Wins: 3 || Total Losses: 11 || Win Rate: 21.43%,Season 3
Sapphire/Steel,Wheel,Amethyst/Steel,Aggro,2,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Purple/Grey - Aggro: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Sapphire/Steel,Wheel,Emerald/Steel,Emerald/Steel,2,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Grey: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Sapphire/Steel,Wheel,Amethyst/Steel,Sapphire Fairy,3,2,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Purple/Grey - Blue Fairy: Total Wins: 3 || Total Losses: 2 || Win Rate: 60.00%,Season 3
Sapphire/Steel,Wheel,Emerald/Steel,Bucky Discard,3,4,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Grey - Bucky Discard: Total Wins: 3 || Total Losses: 4 || Win Rate: 42.86%,Season 3
Sapphire/Steel,Wheel,Amethyst/Steel,Jafar,2,2,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Purple/Grey - Jafar: Total Wins: 2 || Total Losses: 2 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Wheel,Emerald/Amethyst,Tempo,10,6,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Purple - Tempo: Total Wins: 10 || Total Losses: 6 || Win Rate: 62.50%,Season 3
Sapphire/Steel,Wheel,Sapphire/Steel,Wheel,6,6,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Grey - Wheel: Total Wins: 6 || Total Losses: 6 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Wheel,Emerald/Amethyst,Control,3,3,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Purple - Control: Total Wins: 3 || Total Losses: 3 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Wheel,Sapphire/Amethyst,Sapphire/Amethyst,2,5,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Purple: Total Wins: 2 || Total Losses: 5 || Win Rate: 28.57%,Season 3
Sapphire/Steel,Wheel,Ruby/Amethyst,Aggro,6,10,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Purple - Aggro: Total Wins: 6 || Total Losses: 10 || Win Rate: 37.50%,Season 3
Sapphire/Steel,Wheel,Amber/Steel,Steelsong w/ Lantern,8,4,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 8 || Total Losses: 4 || Win Rate: 66.67%,Season 3
Sapphire/Steel,Wheel,Amber/Amethyst,Amber/Amethyst,1,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Purple: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Wheel,Amber/Steel,Steelsong w/ Pridelands,0,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Sapphire/Steel,Wheel,Ruby/Emerald,Ruby/Emerald,1,0,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Red/Green: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Steel,Wheel,Amber/Steel,Tiana,2,3,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Orange/Grey - Tiana: Total Wins: 2 || Total Losses: 3 || Win Rate: 40.00%,Season 3
Sapphire/Steel,Wheel,Sapphire/Emerald,Sapphire/Emerald,0,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Green: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Sapphire/Steel,Wheel,Sapphire/Amber,Sapphire/Amber,0,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Orange: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Sapphire/Steel,Wheel,Emerald/Amethyst,Emerald/Amethyst,1,1,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Green/Purple: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Wheel,Sapphire/Amethyst,Blurple,0,2,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Purple - Blurple: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Sapphire/Steel,Wheel,Sapphire/Steel,Sapphire/Steel,2,0,Both Top 100,2024-04-29,Blue,Grey,Sapphire,Steel,False,vs Blue/Grey: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Amber/Steel,Steelsong w/ Flutes,1,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Ruby/Amethyst,RP,1,4,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Red/Purple - RP: Total Wins: 1 || Total Losses: 4 || Win Rate: 20.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Emerald/Steel,Aggro Discard,3,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Green/Grey - Aggro Discard: Total Wins: 3 || Total Losses: 1 || Win Rate: 75.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Amber/Steel,Amber/Steel,1,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Orange/Grey: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Ruby/Amber,Mufasa,1,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Red/Orange - Mufasa: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Amethyst/Steel,Sapphire Fairy,1,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Purple/Grey - Blue Fairy: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Emerald/Steel,Bucky Discard,2,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Green/Grey - Bucky Discard: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Ruby/Sapphire,Dime Control,1,0,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Red/Blue - Dime Control: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Emerald/Amethyst,Tempo,2,0,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Green/Purple - Tempo: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Ruby/Amethyst,Aggro,2,0,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Red/Purple - Aggro: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Sapphire/Steel,Wheel,1,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Blue/Grey - Wheel: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Emerald/Amethyst,Ruby/Emerald,Ruby/Emerald,0,1,Both Top 100,2024-04-29,Green,Purple,Emerald,Amethyst,False,vs Red/Green: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Sapphire/Steel,Wheel,1,2,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Blue/Grey - Wheel: Total Wins: 1 || Total Losses: 2 || Win Rate: 33.33%,Season 3
Amethyst/Steel,Amethyst/Steel,Amethyst/Steel,Midrange,1,2,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Purple/Grey - Midrange: Total Wins: 1 || Total Losses: 2 || Win Rate: 33.33%,Season 3
Amethyst/Steel,Amethyst/Steel,Ruby/Sapphire,Dime Control,2,0,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Red/Blue - Dime Control: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Amethyst/Steel,Aggro,0,1,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Purple/Grey - Aggro: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Ruby/Amethyst,RP,4,0,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Red/Purple - RP: Total Wins: 4 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Emerald/Steel,Aggro Discard,0,1,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Green/Grey - Aggro Discard: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Amber/Steel,Amber/Steel,1,0,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Orange/Grey: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amethyst/Steel,Amethyst/Steel,Emerald/Amethyst,Tempo,0,2,Both Top 100,2024-04-29,Purple,Grey,Amethyst,Steel,False,vs Green/Purple - Tempo: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Emerald/Steel,Emerald/Steel,Ruby/Amethyst,RP,5,1,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Red/Purple - RP: Total Wins: 5 || Total Losses: 1 || Win Rate: 83.33%,Season 3
Emerald/Steel,Emerald/Steel,Ruby/Sapphire,Dime Control,0,1,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Red/Blue - Dime Control: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Emerald/Steel,Emerald/Steel,Sapphire/Steel,Wheel,1,2,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Blue/Grey - Wheel: Total Wins: 1 || Total Losses: 2 || Win Rate: 33.33%,Season 3
Emerald/Steel,Emerald/Steel,Amethyst/Steel,Midrange,0,1,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Purple/Grey - Midrange: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Emerald/Steel,Emerald/Steel,Emerald/Amber,Emerald/Amber,0,1,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Green/Orange: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amber/Steel,Amber/Steel,Ruby/Sapphire,Dime Control,6,10,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Blue - Dime Control: Total Wins: 6 || Total Losses: 10 || Win Rate: 37.50%,Season 3
Amber/Steel,Amber/Steel,Sapphire/Amethyst,Sapphire/Amethyst,0,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Blue/Purple: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amber/Steel,Amber/Steel,Ruby/Amethyst,RP,13,11,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Purple - RP: Total Wins: 13 || Total Losses: 11 || Win Rate: 54.17%,Season 3
Amber/Steel,Amber/Steel,Emerald/Amethyst,Tempo,2,5,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Purple - Tempo: Total Wins: 2 || Total Losses: 5 || Win Rate: 28.57%,Season 3
Amber/Steel,Amber/Steel,Emerald/Steel,Aggro Discard,5,3,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Grey - Aggro Discard: Total Wins: 5 || Total Losses: 3 || Win Rate: 62.50%,Season 3
Amber/Steel,Amber/Steel,Sapphire/Steel,Wheel,11,3,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Blue/Grey - Wheel: Total Wins: 11 || Total Losses: 3 || Win Rate: 78.57%,Season 3
Amber/Steel,Amber/Steel,Amber/Steel,Steelsong w/ Lantern,3,6,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 3 || Total Losses: 6 || Win Rate: 33.33%,Season 3
Amber/Steel,Amber/Steel,Amethyst/Steel,Midrange,5,4,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Midrange: Total Wins: 5 || Total Losses: 4 || Win Rate: 55.56%,Season 3
Amber/Steel,Amber/Steel,Amethyst/Steel,Aggro,2,3,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Aggro: Total Wins: 2 || Total Losses: 3 || Win Rate: 40.00%,Season 3
Amber/Steel,Amber/Steel,Amber/Steel,Amber/Steel,8,8,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey: Total Wins: 8 || Total Losses: 8 || Win Rate: 50.00%,Season 3
Amber/Steel,Amber/Steel,Amber/Steel,Steelsong w/ Flutes,4,2,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 4 || Total Losses: 2 || Win Rate: 66.67%,Season 3
Amber/Steel,Amber/Steel,Amber/Amethyst,Hyperaggro,1,0,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Purple - Hyperaggro: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amber/Steel,Amber/Steel,Emerald/Amethyst,Control,2,5,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Purple - Control: Total Wins: 2 || Total Losses: 5 || Win Rate: 28.57%,Season 3
Amber/Steel,Amber/Steel,Amethyst/Steel,Amethyst/Steel,0,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey: Total Wins: 0 || Total Losses: 1 || Win Rate: 0.00%,Season 3
Amber/Steel,Amber/Steel,Emerald/Amethyst,Emerald/Amethyst,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Purple: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Amber/Steel,Amber/Steel,Ruby/Amber,Mufasa,8,4,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Orange - Mufasa: Total Wins: 8 || Total Losses: 4 || Win Rate: 66.67%,Season 3
Amber/Steel,Amber/Steel,Amber/Steel,Tiana,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Tiana: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Amber/Steel,Amber/Steel,Emerald/Steel,Bucky Discard,2,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Green/Grey - Bucky Discard: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Amber/Steel,Amber/Steel,Amethyst/Steel,Jafar,1,0,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Purple/Grey - Jafar: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Amber/Steel,Amber/Steel,Ruby/Amethyst,Aggro,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Red/Purple - Aggro: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Amber/Steel,Amber/Steel,Amber/Steel,Steelsong w/ Pridelands,1,1,Both Top 100,2024-04-29,Orange,Grey,Amber,Steel,False,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Steel,Bucky Discard,Emerald/Amethyst,Tempo,1,0,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Green/Purple - Tempo: Total Wins: 1 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Steel,Bucky Discard,Ruby/Amethyst,RP,7,7,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Red/Purple - RP: Total Wins: 7 || Total Losses: 7 || Win Rate: 50.00%,Season 3
Emerald/Steel,Bucky Discard,Amber/Steel,Steelsong w/ Lantern,0,2,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Emerald/Steel,Bucky Discard,Ruby/Emerald,Ruby/Emerald,2,1,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Red/Green: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Emerald/Steel,Bucky Discard,Amber/Steel,Amber/Steel,1,2,Both Top 100,2024-04-29,Green,Grey,Emerald,Steel,False,vs Orange/Grey: Total Wins: 1 || Total Losses: 2 || Win Rate: 33.33%,Season 3
